table,section,item,final_G,final_A,final_C,final_F,final_M,final_R,reserve_potential,risk_surface,hazard,regime,minimum_state,maximum_state,hazard_reduction_pct,reserve_gain_pct,ug,parameter,PRCC_reserve,PRCC_hazard,elasticity_reserve,elasticity_hazard,rtol,atol,A0,F0
basin,,,,,,,,,0.4098869133284738,,0.456807207264966,Constrained,,,,,,,,,,,,,0.2,0.36666666666666664
basin,,,,,,,,,0.4090749408987804,,0.45780437678495695,Constrained,,,,,,,,,,,,,0.2,0.3833333333333333
basin,,,,,,,,,0.4082655658889124,,0.45879938351302335,Constrained,,,,,,,,,,,,,0.2,0.39999999999999997
basin,,,,,,,,,0.40745878255472107,,0.459792219220602,Constrained,,,,,,,,,,,,,0.2,0.41666666666666663
basin,,,,,,,,,0.4066545850838682,,0.4607828758885987,Constrained,,,,,,,,,,,,,0.2,0.4333333333333333
basin,,,,,,,,,0.4058529675993029,,0.4617713457045307,Constrained,,,,,,,,,,,,,0.2,0.45
basin,,,,,,,,,0.4050539241637459,,0.4627576210589898,Constrained,,,,,,,,,,,,,0.2,0.4666666666666667
basin,,,,,,,,,0.4042574487855428,,0.4637416945411972,Constrained,,,,,,,,,,,,,0.2,0.48333333333333334
basin,,,,,,,,,0.4034635351807987,,0.4647235590941791,Constrained,,,,,,,,,,,,,0.2,0.5
basin,,,,,,,,,0.4026721773250449,,0.46570320765241663,Constrained,,,,,,,,,,,,,0.2,0.5166666666666667
basin,,,,,,,,,0.4018833690161432,,0.46668063342772337,Constrained,,,,,,,,,,,,,0.2,0.5333333333333333
basin,,,,,,,,,0.40109710398236237,,0.46765582983764775,Constrained,,,,,,,,,,,,,0.2,0.55
basin,,,,,,,,,0.4250076153631004,,0.43842318852666967,Constrained,,,,,,,,,,,,,0.21666666666666667,0.05
basin,,,,,,,,,0.4241502682447693,,0.43945481501549727,Constrained,,,,,,,,,,,,,0.21666666666666667,0.06666666666666667
basin,,,,,,,,,0.42329559613261236,,0.4404844733141045,Constrained,,,,,,,,,,,,,0.21666666666666667,0.08333333333333334
basin,,,,,,,,,0.4224435947295978,,0.44151215132247873,Constrained,,,,,,,,,,,,,0.21666666666666667,0.1
basin,,,,,,,,,0.4215942597180047,,0.4425378371372019,Constrained,,,,,,,,,,,,,0.21666666666666667,0.11666666666666667
basin,,,,,,,,,0.4207475868318649,,0.4435615189967281,Constrained,,,,,,,,,,,,,0.21666666666666667,0.13333333333333333
basin,,,,,,,,,0.4199035715197673,,0.44458318547623166,Constrained,,,,,,,,,,,,,0.21666666666666667,0.15000000000000002
basin,,,,,,,,,0.4190622091701707,,0.44560282536464746,Constrained,,,,,,,,,,,,,0.21666666666666667,0.16666666666666669
basin,,,,,,,,,0.4182234950927669,,0.44662042767211474,Constrained,,,,,,,,,,,,,0.21666666666666667,0.18333333333333335
basin,,,,,,,,,0.4173874245138154,,0.44763598163202145,Constrained,,,,,,,,,,,,,0.21666666666666667,0.2
basin,,,,,,,,,0.41655399257611486,,0.44864947670065264,Constrained,,,,,,,,,,,,,0.21666666666666667,0.21666666666666667
basin,,,,,,,,,0.4157231943394488,,0.4496609025565425,Constrained,,,,,,,,,,,,,0.21666666666666667,0.23333333333333334
basin,,,,,,,,,0.4148950247808013,,0.45067024909996745,Constrained,,,,,,,,,,,,,0.21666666666666667,0.25
basin,,,,,,,,,0.4140694787946195,,0.4516775064524214,Constrained,,,,,,,,,,,,,0.21666666666666667,0.26666666666666666
basin,,,,,,,,,0.4132465511935799,,0.45268266495578247,Constrained,,,,,,,,,,,,,0.21666666666666667,0.2833333333333333
basin,,,,,,,,,0.4124262367097191,,0.45368571517122763,Constrained,,,,,,,,,,,,,0.21666666666666667,0.3
basin,,,,,,,,,0.41160852999563935,,0.4546866478780729,Constrained,,,,,,,,,,,,,0.21666666666666667,0.31666666666666665
basin,,,,,,,,,0.4107934256265475,,0.45568545407205285,Constrained,,,,,,,,,,,,,0.21666666666666667,0.3333333333333333
basin,,,,,,,,,0.40998091810176396,,0.45668212496389426,Constrained,,,,,,,,,,,,,0.21666666666666667,0.35
basin,,,,,,,,,0.40917100184653377,,0.457676651977664,Constrained,,,,,,,,,,,,,0.21666666666666667,0.36666666666666664
basin,,,,,,,,,0.4083636712139759,,0.4586690267489979,Constrained,,,,,,,,,,,,,0.21666666666666667,0.3833333333333333
basin,,,,,,,,,0.40755892048724096,,0.45965924112316564,Constrained,,,,,,,,,,,,,0.21666666666666667,0.39999999999999997
basin,,,,,,,,,0.406756743881989,,0.4606472871529031,Constrained,,,,,,,,,,,,,0.21666666666666667,0.41666666666666663
basin,,,,,,,,,0.4059571355493028,,0.46163315709593683,Constrained,,,,,,,,,,,,,0.21666666666666667,0.4333333333333333
basin,,,,,,,,,0.40516008957919875,,0.46261684341210024,Constrained,,,,,,,,,,,,,0.21666666666666667,0.45
basin,,,,,,,,,0.40436559993115195,,0.46359833880745877,Constrained,,,,,,,,,,,,,0.21666666666666667,0.4666666666666667
basin,,,,,,,,,0.4035736604656137,,0.46457763621339127,Constrained,,,,,,,,,,,,,0.21666666666666667,0.48333333333333334
basin,,,,,,,,,0.40278426515637533,,0.465554728648903,Constrained,,,,,,,,,,,,,0.21666666666666667,0.5
basin,,,,,,,,,0.4019974078225452,,0.46652960939265287,Constrained,,,,,,,,,,,,,0.21666666666666667,0.5166666666666667
basin,,,,,,,,,0.4012130822235197,,0.4675022719210363,Constrained,,,,,,,,,,,,,0.21666666666666667,0.5333333333333333
basin,,,,,,,,,0.4004312820610963,,0.46847270990605283,Constrained,,,,,,,,,,,,,0.21666666666666667,0.55
basin,,,,,,,,,0.4242030284621718,,0.4393815926316755,Constrained,,,,,,,,,,,,,0.23333333333333334,0.05
basin,,,,,,,,,0.42335062617311203,,0.4404084372899574,Constrained,,,,,,,,,,,,,0.23333333333333334,0.06666666666666667
basin,,,,,,,,,0.42250088263318764,,0.44143331045260786,Constrained,,,,,,,,,,,,,0.23333333333333334,0.08333333333333334
basin,,,,,,,,,0.4216537935106177,,0.4424562003283013,Constrained,,,,,,,,,,,,,0.23333333333333334,0.1
basin,,,,,,,,,0.4208093543911896,,0.44347709535521856,Constrained,,,,,,,,,,,,,0.23333333333333334,0.11666666666666667
basin,,,,,,,,,0.41996756068459373,,0.4444959842449747,Constrained,,,,,,,,,,,,,0.23333333333333334,0.13333333333333333
basin,,,,,,,,,0.41912840784256156,,0.44551285586842826,Constrained,,,,,,,,,,,,,0.23333333333333334,0.15000000000000002
basin,,,,,,,,,0.4182918913213364,,0.4465276992638251,Constrained,,,,,,,,,,,,,0.23333333333333334,0.16666666666666669
basin,,,,,,,,,0.4174580063225947,,0.44754050378537635,Constrained,,,,,,,,,,,,,0.23333333333333334,0.18333333333333335
basin,,,,,,,,,0.4166267479865383,,0.4485512589984195,Constrained,,,,,,,,,,,,,0.23333333333333334,0.2
basin,,,,,,,,,0.4157981113806057,,0.44955995468361093,Constrained,,,,,,,,,,,,,0.23333333333333334,0.21666666666666667
basin,,,,,,,,,0.41497209149488595,,0.4505665808386806,Constrained,,,,,,,,,,,,,0.23333333333333334,0.23333333333333334
basin,,,,,,,,,0.4141486832404619,,0.45157112767887003,Constrained,,,,,,,,,,,,,0.23333333333333334,0.25
basin,,,,,,,,,0.41332788144904714,,0.4525735856367031,Constrained,,,,,,,,,,,,,0.23333333333333334,0.26666666666666666
basin,,,,,,,,,0.4125096808735295,,0.453573945361235,Constrained,,,,,,,,,,,,,0.23333333333333334,0.2833333333333333
basin,,,,,,,,,0.41169407618877635,,0.45457219771712576,Constrained,,,,,,,,,,,,,0.23333333333333334,0.3
basin,,,,,,,,,0.41088106199342844,,0.4555683337830881,Constrained,,,,,,,,,,,,,0.23333333333333334,0.31666666666666665
basin,,,,,,,,,0.41007063281143974,,0.4565623448504499,Constrained,,,,,,,,,,,,,0.23333333333333334,0.3333333333333333
basin,,,,,,,,,0.4092627830938922,,0.4575542224215124,Constrained,,,,,,,,,,,,,0.23333333333333334,0.35
basin,,,,,,,,,0.40845750722097207,,0.4585439582077765,Constrained,,,,,,,,,,,,,0.23333333333333334,0.36666666666666664
basin,,,,,,,,,0.4076547995041191,,0.4595315441280263,Constrained,,,,,,,,,,,,,0.23333333333333334,0.3833333333333333
basin,,,,,,,,,0.4068546541883933,,0.46051697230624644,Constrained,,,,,,,,,,,,,0.23333333333333334,0.39999999999999997
basin,,,,,,,,,0.40605706545516684,,0.4615002350693032,Constrained,,,,,,,,,,,,,0.23333333333333334,0.41666666666666663
basin,,,,,,,,,0.4052620272639872,,0.46248132504613976,Constrained,,,,,,,,,,,,,0.23333333333333334,0.4333333333333333
basin,,,,,,,,,0.40446953373853095,,0.4634602349237978,Constrained,,,,,,,,,,,,,0.23333333333333334,0.45
basin,,,,,,,,,0.40367957886843786,,0.46443695763439363,Constrained,,,,,,,,,,,,,0.23333333333333334,0.4666666666666667
basin,,,,,,,,,0.40289215656419464,,0.4654114863199972,Constrained,,,,,,,,,,,,,0.23333333333333334,0.48333333333333334
basin,,,,,,,,,0.402107260675555,,0.46638381432028614,Constrained,,,,,,,,,,,,,0.23333333333333334,0.5
basin,,,,,,,,,0.40132488499326524,,0.4673539351706985,Constrained,,,,,,,,,,,,,0.23333333333333334,0.5166666666666667
basin,,,,,,,,,0.4005450232509378,,0.46832184260046744,Constrained,,,,,,,,,,,,,0.23333333333333334,0.5333333333333333
basin,,,,,,,,,0.39976766912723627,,0.46928753053043654,Constrained,,,,,,,,,,,,,0.23333333333333334,0.55
basin,,,,,,,,,0.42340120992806374,,0.44033779224650477,Constrained,,,,,,,,,,,,,0.25,0.05
basin,,,,,,,,,0.42255373424261256,,0.4413598551701272,Constrained,,,,,,,,,,,,,0.25,0.06666666666666667
basin,,,,,,,,,0.4217089007917335,,0.4423799437412337,Constrained,,,,,,,,,,,,,0.25,0.08333333333333334
basin,,,,,,,,,0.4208667052925231,,0.44339804645529135,Constrained,,,,,,,,,,,,,0.25,0.1
basin,,,,,,,,,0.42002714332434476,,0.4444141520440878,Constrained,,,,,,,,,,,,,0.25,0.11666666666666667
basin,,,,,,,,,0.4191902102831394,,0.4454282495138541,Constrained,,,,,,,,,,,,,0.25,0.13333333333333333
basin,,,,,,,,,0.4183559015017233,,0.44644032808318873,Constrained,,,,,,,,,,,,,0.25,0.15000000000000002
basin,,,,,,,,,0.417524212232004,,0.44745037718980607,Constrained,,,,,,,,,,,,,0.25,0.16666666666666669
basin,,,,,,,,,0.4166951375763953,,0.44845838652782793,Constrained,,,,,,,,,,,,,0.25,0.18333333333333335
basin,,,,,,,,,0.4158686726266763,,0.44946434597271034,Constrained,,,,,,,,,,,,,0.25,0.2
basin,,,,,,,,,0.4150448125059214,,0.45046824555231646,Constrained,,,,,,,,,,,,,0.25,0.21666666666666667
basin,,,,,,,,,0.4142235521204086,,0.4514700755865285,Constrained,,,,,,,,,,,,,0.25,0.23333333333333334
basin,,,,,,,,,0.413404886309527,,0.45246982660468166,Constrained,,,,,,,,,,,,,0.25,0.25
basin,,,,,,,,,0.4125888098410532,,0.4534674893471679,Constrained,,,,,,,,,,,,,0.25,0.26666666666666666
basin,,,,,,,,,0.4117753174092659,,0.4544630547658104,Constrained,,,,,,,,,,,,,0.25,0.2833333333333333
basin,,,,,,,,,0.4109644036350296,,0.45545651402322224,Constrained,,,,,,,,,,,,,0.25,0.3
basin,,,,,,,,,0.4101560630667238,,0.4564478584916952,Constrained,,,,,,,,,,,,,0.25,0.31666666666666665
basin,,,,,,,,,0.40935029018164537,,0.4574370797517971,Constrained,,,,,,,,,,,,,0.25,0.3333333333333333
basin,,,,,,,,,0.4085470793740523,,0.45842416959908344,Constrained,,,,,,,,,,,,,0.25,0.35
basin,,,,,,,,,0.40774642487212676,,0.45940912009445384,Constrained,,,,,,,,,,,,,0.25,0.36666666666666664
basin,,,,,,,,,0.4069483210274508,,0.46039192338691387,Constrained,,,,,,,,,,,,,0.25,0.3833333333333333
basin,,,,,,,,,0.4061527620349099,,0.4613725718832739,Constrained,,,,,,,,,,,,,0.25,0.39999999999999997
basin,,,,,,,,,0.40535974202354624,,0.46235105819240413,Constrained,,,,,,,,,,,,,0.25,0.41666666666666663
basin,,,,,,,,,0.4045692550579869,,0.4633273751236787,Constrained,,,,,,,,,,,,,0.25,0.4333333333333333
basin,,,,,,,,,0.40378129513993216,,0.46430151568535677,Constrained,,,,,,,,,,,,,0.25,0.45
basin,,,,,,,,,0.40299585620964923,,0.46527347308293815,Constrained,,,,,,,,,,,,,0.25,0.4666666666666667
basin,,,,,,,,,0.4022129321475437,,0.466243240717446,Constrained,,,,,,,,,,,,,0.25,0.48333333333333334
basin,,,,,,,,,0.40143251677582453,,0.4672108121836276,Constrained,,,,,,,,,,,,,0.25,0.5
basin,,,,,,,,,0.4006546038603046,,0.4681761812680496,Constrained,,,,,,,,,,,,,0.25,0.5166666666666667
basin,,,,,,,,,0.39987918711241976,,0.4691393419470301,Constrained,,,,,,,,,,,,,0.25,0.5333333333333333
basin,,,,,,,,,0.39910626019145945,,0.4701002883844164,Constrained,,,,,,,,,,,,,0.25,0.55
basin,,,,,,,,,0.42260215631194137,,0.441291776068081,Constrained,,,,,,,,,,,,,0.26666666666666666,0.05
basin,,,,,,,,,0.4217595885716109,,0.4423090578606124,Constrained,,,,,,,,,,,,,0.26666666666666666,0.06666666666666667
basin,,,,,,,,,0.4209196467817865,,0.44332436266940506,Constrained,,,,,,,,,,,,,0.26666666666666666,0.08333333333333334
basin,,,,,,,,,0.4200823264689822,,0.44433767937053315,Constrained,,,,,,,,,,,,,0.26666666666666666,0.1
basin,,,,,,,,,0.41924762289629414,,0.4453489971496909,Constrained,,,,,,,,,,,,,0.26666666666666666,0.11666666666666667
basin,,,,,,,,,0.418415531670718,,0.44635830520393505,Constrained,,,,,,,,,,,,,0.26666666666666666,0.13333333333333333
basin,,,,,,,,,0.4175860480348396,,0.4473655930795276,Constrained,,,,,,,,,,,,,0.26666666666666666,0.15000000000000002
basin,,,,,,,,,0.4167591671474189,,0.44837085054510695,Constrained,,,,,,,,,,,,,0.26666666666666666,0.16666666666666669
basin,,,,,,,,,0.4159348841008774,,0.44937406757944065,Constrained,,,,,,,,,,,,,0.26666666666666666,0.18333333333333335
basin,,,,,,,,,0.41511319391334445,,0.45037523437397936,Constrained,,,,,,,,,,,,,0.26666666666666666,0.2
basin,,,,,,,,,0.414294091526926,,0.45137434133300597,Constrained,,,,,,,,,,,,,0.26666666666666666,0.21666666666666667
basin,,,,,,,,,0.41347757180800804,,0.45237137907286523,Constrained,,,,,,,,,,,,,0.26666666666666666,0.23333333333333334
basin,,,,,,,,,0.41266362954777713,,0.453366338421106,Constrained,,,,,,,,,,,,,0.26666666666666666,0.25
basin,,,,,,,,,0.41185225946268617,,0.454359210415673,Constrained,,,,,,,,,,,,,0.26666666666666666,0.26666666666666666
basin,,,,,,,,,0.4110434561947248,,0.45534998630422224,Constrained,,,,,,,,,,,,,0.26666666666666666,0.2833333333333333
basin,,,,,,,,,0.41023721431262117,,0.4563386575429017,Constrained,,,,,,,,,,,,,0.26666666666666666,0.3
basin,,,,,,,,,0.4094335283128765,,0.45732521579520247,Constrained,,,,,,,,,,,,,0.26666666666666666,0.31666666666666665
basin,,,,,,,,,0.40863239262106044,,0.4583096529306321,Constrained,,,,,,,,,,,,,0.26666666666666666,0.3333333333333333
basin,,,,,,,,,0.4078338015932348,,0.45929196102328473,Constrained,,,,,,,,,,,,,0.26666666666666666,0.35
basin,,,,,,,,,0.40703774951741456,,0.46027213235035425,Constrained,,,,,,,,,,,,,0.26666666666666666,0.36666666666666664
basin,,,,,,,,,0.4062442306150345,,0.4612501593906193,Constrained,,,,,,,,,,,,,0.26666666666666666,0.3833333333333333
basin,,,,,,,,,0.4054532390424528,,0.46222603482287433,Constrained,,,,,,,,,,,,,0.26666666666666666,0.39999999999999997
basin,,,,,,,,,0.40466476889245634,,0.4631997515243353,Constrained,,,,,,,,,,,,,0.26666666666666666,0.41666666666666663
basin,,,,,,,,,0.4038788141957379,,0.46417130256903594,Constrained,,,,,,,,,,,,,0.26666666666666666,0.4333333333333333
basin,,,,,,,,,0.40309536892245956,,0.46514068122614893,Constrained,,,,,,,,,,,,,0.26666666666666666,0.45
basin,,,,,,,,,0.40231442698382164,,0.46610788095827754,Constrained,,,,,,,,,,,,,0.26666666666666666,0.4666666666666667
basin,,,,,,,,,0.40153598223376175,,0.46707289541964764,Constrained,,,,,,,,,,,,,0.26666666666666666,0.48333333333333334
basin,,,,,,,,,0.4007600284707031,,0.4680357184542415,Constrained,,,,,,,,,,,,,0.26666666666666666,0.5
basin,,,,,,,,,0.39998655943945405,,0.4689963440938195,Constrained,,,,,,,,,,,,,0.26666666666666666,0.5166666666666667
basin,,,,,,,,,0.3992155688332712,,0.4699547665558158,Constrained,,,,,,,,,,,,,0.26666666666666666,0.5333333333333333
basin,,,,,,,,,0.3984470502174834,,0.4709109802905498,Constrained,,,,,,,,,,,,,0.26666666666666666,0.55
basin,,,,,,,,,0.4218058639878079,,0.442243533092508,Constrained,,,,,,,,,,,,,0.2833333333333333,0.05
basin,,,,,,,,,0.4209681855255327,,0.4432560346510871,Constrained,,,,,,,,,,,,,0.2833333333333333,0.06666666666666667
basin,,,,,,,,,0.42013311660916886,,0.4442665569878065,Constrained,,,,,,,,,,,,,0.2833333333333333,0.08333333333333334
basin,,,,,,,,,0.41930065266317473,,0.44527508931255094,Constrained,,,,,,,,,,,,,0.2833333333333333,0.1
basin,,,,,,,,,0.4184707890397974,,0.44628162105327013,Constrained,,,,,,,,,,,,,0.2833333333333333,0.11666666666666667
basin,,,,,,,,,0.41764352102181007,,0.44728614184932874,Constrained,,,,,,,,,,,,,0.2833333333333333,0.13333333333333333
basin,,,,,,,,,0.41681884366089855,,0.4482886416317111,Constrained,,,,,,,,,,,,,0.2833333333333333,0.15000000000000002
basin,,,,,,,,,0.41599675222844235,,0.44928911039783687,Constrained,,,,,,,,,,,,,0.2833333333333333,0.16666666666666669
basin,,,,,,,,,0.4151772418108626,,0.4502875384055824,Constrained,,,,,,,,,,,,,0.2833333333333333,0.18333333333333335
basin,,,,,,,,,0.41436030733957085,,0.4512839161657413,Constrained,,,,,,,,,,,,,0.2833333333333333,0.2
basin,,,,,,,,,0.4135459436843287,,0.4522782343935238,Constrained,,,,,,,,,,,,,0.2833333333333333,0.21666666666666667
basin,,,,,,,,,0.41273414564725563,,0.45327048401017783,Constrained,,,,,,,,,,,,,0.2833333333333333,0.23333333333333334
basin,,,,,,,,,0.4119249079602096,,0.45426065614347344,Constrained,,,,,,,,,,,,,0.2833333333333333,0.25
basin,,,,,,,,,0.4111182252836959,,0.45524874212760336,Constrained,,,,,,,,,,,,,0.2833333333333333,0.26666666666666666
basin,,,,,,,,,0.4103140922070717,,0.45623473350245564,Constrained,,,,,,,,,,,,,0.2833333333333333,0.2833333333333333
basin,,,,,,,,,0.40951250324911087,,0.45721862201269964,Constrained,,,,,,,,,,,,,0.2833333333333333,0.3
basin,,,,,,,,,0.40871345285892985,,0.4582003996066619,Constrained,,,,,,,,,,,,,0.2833333333333333,0.31666666666666665
basin,,,,,,,,,0.4079169354172252,,0.45918005843500476,Constrained,,,,,,,,,,,,,0.2833333333333333,0.3333333333333333
basin,,,,,,,,,0.4071229452376034,,0.4601575908493234,Constrained,,,,,,,,,,,,,0.2833333333333333,0.35
basin,,,,,,,,,0.4063314765680027,,0.4611329894006643,Constrained,,,,,,,,,,,,,0.2833333333333333,0.36666666666666664
basin,,,,,,,,,0.4055425235921817,,0.46210624683797397,Constrained,,,,,,,,,,,,,0.2833333333333333,0.3833333333333333
basin,,,,,,,,,0.4047560804312257,,0.4630773561065131,Constrained,,,,,,,,,,,,,0.2833333333333333,0.39999999999999997
basin,,,,,,,,,0.4039721411450564,,0.4640463103462411,Constrained,,,,,,,,,,,,,0.2833333333333333,0.41666666666666663
basin,,,,,,,,,0.40319069973400956,,0.46501310289013603,Constrained,,,,,,,,,,,,,0.2833333333333333,0.4333333333333333
basin,,,,,,,,,0.40241175014045516,,0.4659777272624646,Constrained,,,,,,,,,,,,,0.2833333333333333,0.45
basin,,,,,,,,,0.40163528625042905,,0.4669401771770226,Constrained,,,,,,,,,,,,,0.2833333333333333,0.4666666666666667
basin,,,,,,,,,0.40086130189538804,,0.4679004465352754,Constrained,,,,,,,,,,,,,0.2833333333333333,0.48333333333333334
basin,,,,,,,,,0.40008979073263734,,0.4688585294992793,Constrained,,,,,,,,,,,,,0.2833333333333333,0.5
basin,,,,,,,,,0.3993207465444118,,0.4698144203069757,Constrained,,,,,,,,,,,,,0.2833333333333333,0.5166666666666667
basin,,,,,,,,,0.39855416301090907,,0.4707681134105254,Constrained,,,,,,,,,,,,,0.2833333333333333,0.5333333333333333
basin,,,,,,,,,0.3977900337429213,,0.4717196034556373,Constrained,,,,,,,,,,,,,0.2833333333333333,0.55
basin,,,,,,,,,0.4210123288792866,,0.4431930527074134,Constrained,,,,,,,,,,,,,0.3,0.05
basin,,,,,,,,,0.42017952122377983,,0.4442007751565342,Constrained,,,,,,,,,,,,,0.3,0.06666666666666667
basin,,,,,,,,,0.41934930645763113,,0.44520651656934773,Constrained,,,,,,,,,,,,,0.3,0.08333333333333334
basin,,,,,,,,,0.41852168004206924,,0.44621026644178896,Constrained,,,,,,,,,,,,,0.3,0.1
basin,,,,,,,,,0.4176966373543937,,0.4472120144759153,Constrained,,,,,,,,,,,,,0.3,0.11666666666666667
basin,,,,,,,,,0.4168741735757948,,0.4482117506405291,Constrained,,,,,,,,,,,,,0.3,0.13333333333333333
basin,,,,,,,,,0.41605428382988063,,0.4492094651089895,Constrained,,,,,,,,,,,,,0.3,0.15000000000000002
basin,,,,,,,,,0.41523696316782,,0.45020514826365104,Constrained,,,,,,,,,,,,,0.3,0.16666666666666669
basin,,,,,,,,,0.4144222065640102,,0.45119879069705254,Constrained,,,,,,,,,,,,,0.3,0.18333333333333335
basin,,,,,,,,,0.4136100088910847,,0.45219038322444716,Constrained,,,,,,,,,,,,,0.3,0.2
basin,,,,,,,,,0.41280036488983274,,0.45317991690059184,Constrained,,,,,,,,,,,,,0.3,0.21666666666666667
basin,,,,,,,,,0.41199326947533044,,0.4541673828547582,Constrained,,,,,,,,,,,,,0.3,0.23333333333333334
basin,,,,,,,,,0.41118871730880974,,0.455152772516108,Constrained,,,,,,,,,,,,,0.3,0.25
basin,,,,,,,,,0.41038670298964086,,0.4561360775136179,Constrained,,,,,,,,,,,,,0.3,0.26666666666666666
basin,,,,,,,,,0.4095872210525221,,0.4571172896765398,Constrained,,,,,,,,,,,,,0.3,0.2833333333333333
basin,,,,,,,,,0.4087902659664068,,0.4580964010341561,Constrained,,,,,,,,,,,,,0.3,0.3
basin,,,,,,,,,0.40799583213442236,,0.45907340381509215,Constrained,,,,,,,,,,,,,0.3,0.31666666666666665
basin,,,,,,,,,0.4072039138945168,,0.46004829044625317,Constrained,,,,,,,,,,,,,0.3,0.3333333333333333
basin,,,,,,,,,0.4064145055205103,,0.4610210535515338,Constrained,,,,,,,,,,,,,0.3,0.35
basin,,,,,,,,,0.40562760122329644,,0.46199168595042783,Constrained,,,,,,,,,,,,,0.3,0.36666666666666664
basin,,,,,,,,,0.40484319515225914,,0.462960180656494,Constrained,,,,,,,,,,,,,0.3,0.3833333333333333
basin,,,,,,,,,0.4040612813961274,,0.46392653087613267,Constrained,,,,,,,,,,,,,0.3,0.39999999999999997
basin,,,,,,,,,0.4032818538783739,,0.4648907300702324,Constrained,,,,,,,,,,,,,0.3,0.41666666666666663
basin,,,,,,,,,0.4025049066509766,,0.4658527717789009,Constrained,,,,,,,,,,,,,0.3,0.4333333333333333
basin,,,,,,,,,0.40173043362399163,,0.466812649780815,Constrained,,,,,,,,,,,,,0.3,0.45
basin,,,,,,,,,0.40095842865159115,,0.46777035804165135,Constrained,,,,,,,,,,,,,0.3,0.4666666666666667
basin,,,,,,,,,0.4001888855333242,,0.4687258907125288,Constrained,,,,,,,,,,,,,0.3,0.48333333333333334
basin,,,,,,,,,0.39942179801542743,,0.4696792421284036,Constrained,,,,,,,,,,,,,0.3,0.5
basin,,,,,,,,,0.39865715979209015,,0.47063040680647356,Constrained,,,,,,,,,,,,,0.3,0.5166666666666667
basin,,,,,,,,,0.39789496450671324,,0.4715793794445693,Constrained,,,,,,,,,,,,,0.3,0.5333333333333333
basin,,,,,,,,,0.3971352057532095,,0.4725261549195015,Constrained,,,,,,,,,,,,,0.3,0.55
basin,,,,,,,,,0.42022154715860005,,0.4441403244063254,Constrained,,,,,,,,,,,,,0.31666666666666665,0.05
basin,,,,,,,,,0.41939359139037735,,0.4451432693570336,Constrained,,,,,,,,,,,,,0.31666666666666665,0.06666666666666667
basin,,,,,,,,,0.41856821207921746,,0.4461442316871004,Constrained,,,,,,,,,,,,,0.31666666666666665,0.08333333333333334
basin,,,,,,,,,0.4177454045346206,,0.4471432012401817,Constrained,,,,,,,,,,,,,0.31666666666666665,0.1
basin,,,,,,,,,0.41692516383680844,,0.4481401681404536,Constrained,,,,,,,,,,,,,0.31666666666666665,0.11666666666666667
basin,,,,,,,,,0.41610748531773095,,0.4491351225753564,Constrained,,,,,,,,,,,,,0.31666666666666665,0.13333333333333333
basin,,,,,,,,,0.41529236406537123,,0.45012805501028613,Constrained,,,,,,,,,,,,,0.31666666666666665,0.15000000000000002
basin,,,,,,,,,0.41447979504681387,,0.45111895614165226,Constrained,,,,,,,,,,,,,0.31666666666666665,0.16666666666666669
basin,,,,,,,,,0.4136697731679302,,0.45210781686759655,Constrained,,,,,,,,,,,,,0.31666666666666665,0.18333333333333335
basin,,,,,,,,,0.41286229326665524,,0.4530946282895769,Constrained,,,,,,,,,,,,,0.31666666666666665,0.2
basin,,,,,,,,,0.4120573501110447,,0.4540793817123562,Constrained,,,,,,,,,,,,,0.31666666666666665,0.21666666666666667
basin,,,,,,,,,0.4112549383994524,,0.45506206864314985,Constrained,,,,,,,,,,,,,0.31666666666666665,0.23333333333333334
basin,,,,,,,,,0.41045505276119687,,0.456042680790583,Constrained,,,,,,,,,,,,,0.31666666666666665,0.25
basin,,,,,,,,,0.409657687757633,,0.45702121006344476,Constrained,,,,,,,,,,,,,0.31666666666666665,0.26666666666666666
basin,,,,,,,,,0.4088628378829742,,0.4579976485695767,Constrained,,,,,,,,,,,,,0.31666666666666665,0.2833333333333333
basin,,,,,,,,,0.4080704975650958,,0.45897198861477256,Constrained,,,,,,,,,,,,,0.31666666666666665,0.3
basin,,,,,,,,,0.40728066116650524,,0.45994422270158025,Constrained,,,,,,,,,,,,,0.31666666666666665,0.31666666666666665
basin,,,,,,,,,0.40649332298546526,,0.46091434352800253,Constrained,,,,,,,,,,,,,0.31666666666666665,0.3333333333333333
basin,,,,,,,,,0.40570847725718123,,0.4618823439861424,Constrained,,,,,,,,,,,,,0.31666666666666665,0.35
basin,,,,,,,,,0.40492611815497975,,0.4628482171608329,Constrained,,,,,,,,,,,,,0.31666666666666665,0.36666666666666664
basin,,,,,,,,,0.40414623979172437,,0.46381195632810573,Constrained,,,,,,,,,,,,,0.31666666666666665,0.3833333333333333
basin,,,,,,,,,0.40336883622108427,,0.46477355495372213,Constrained,,,,,,,,,,,,,0.31666666666666665,0.39999999999999997
basin,,,,,,,,,0.40259390143887336,,0.4657330066916407,Constrained,,,,,,,,,,,,,0.31666666666666665,0.41666666666666663
basin,,,,,,,,,0.4018214293843528,,0.466690305382484,Constrained,,,,,,,,,,,,,0.31666666666666665,0.4333333333333333
basin,,,,,,,,,0.40105141394154065,,0.46764544505198197,Constrained,,,,,,,,,,,,,0.31666666666666665,0.45
basin,,,,,,,,,0.40028384894048263,,0.4685984199094175,Constrained,,,,,,,,,,,,,0.31666666666666665,0.4666666666666667
